attributeId,siteName,siteId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60333,NSAMDD0027,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0027,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Paroo Darling National Park,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Murray Darling Depression,http://linked.data.gov.au/def/ausplots-cv/ab41e4da-3104-44f7-841c-404b8e0ce2ea,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"Site is homogenous >80m. No evidence of fire, feral animals, grazing.   Minimal impact of introduced plant species - Medicago minima present. Scattering of limestone strew restricted to southern edge of plot.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60334,NSAMDD0029,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0029,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Big Toolunka,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,Big Toolunka Wetland. Gently sloping site to the north at 3 degrees. Plot sits on alluvial spur with main channel to the south of the plot and an old channel forming a billabong to the north. Some alluvial wash- gravels. Grazing effect is low- kangaroos and pigs. Possibly grazed more heavily in the past.  Long unburnt. Introduced plant effect is low.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60335,SAARIV0009,http://linked.data.gov.au/dataset/ausplots/site-saariv0009,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Woolnook,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"-------------- new visit physicalStatusComments start --------------
Landform element and pattern as per previous visit. Grazing effect is highly visible in the ground storey, with much pig sign of digging and browsing. Introduced plant impact is mainly forbs such as Senecio sp. and native licorice. Site is long unburnt.
-------------- new visit physicalStatusComments end ---------------
-------------- new visit physicalStatusComments start --------------
Landform element and pattern as per previous visit. Grazing effect is highly visible in the ground storey, with much pig sign of digging and browsing. Introduced plant impact is mainly forbs such as Senecio sp. and native licorice. Site is long unburnt.
-------------- new visit physicalStatusComments end ---------------
-------------- new visit physicalStatusComments start --------------
Landform element and pattern as per previous visit. Grazing effect is highly visible in the ground storey, with much pig sign of digging and browsing. Introduced plant impact is mainly forbs such as Senecio sp. and native licorice. Site is long unburnt.
-------------- new visit physicalStatusComments end ---------------
Wool nook Bend- River Site. Floodplain- SW corner is 20m from water’s edge but approx. 3m above current water level  Minimal bare ground- lots of leaf drop from E. largiflorens and E.  camaldulensis. Flat site overall but undulating- some points where water would pool. Wet- rain previous day and previous week. Minimal flowering- scattered fruit and flowers on Enchylaena tomentosa and Disphyma crassifolium subsp. clavellatum but not consistent. Fruit and flowers on Chenopodium nitrariaceum.  Grazing effect low- some evidence of pigs. Introduced plant effect is low- some thistles and brassicas but cover low. Long unburnt.  Homogeneity- site is a little patchy with E. camaldulensis more concentrated along river side of plot. Beyond plot community is contained with river forming western edge of the site.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60336,SAARIV0001,http://linked.data.gov.au/dataset/ausplots/site-saariv0001,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murtho Forest Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,Wool nook Bend- Middle Site. Flat Site between main channel of the river and wetland on the other side. Minimal surface strew- lots of leaf litter with minimal bare ground. Rain in previous day and week. Scattered flowering in forbs but not really consistent. Grazing effect low- some evidence of pigs with diggings around trees. Introduced species- some thistles and Sonchus sp. but cover is low. Long unburnt- no scarring and a dense mid story.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60337,SAARIV0002,http://linked.data.gov.au/dataset/ausplots/site-saariv0002,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Murtho Forest Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,Wool nook Bend- Wetland Site. Site on the edge of wetland/billabong. Very gentle slope towards billabong. Less undulating than previous site ( SAARIV002) Plot only homogenous to 40m- track cuts through western edge of the site. No way to fit with Billabong otherwise- north western corner is on other side of the track. Grazing- lots of evidence of pigs and also kangaroos. Long unburnt- dead Chenopodium and Duma but likely from drought rather than fire. Minimal dead trees or scarring on Eucalyptus. Introduced plant effect is low- some scattered forbs. Rain previous day and week. Some flowering on the Chenopodium.  Minimal surface strew,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60338,SAARIV0003,http://linked.data.gov.au/dataset/ausplots/site-saariv0003,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Moorook Game Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"-------------- new visit physicalStatusComments start --------------
Site is relatively flat. Flood plain on plain. No obvious surface strew. Some weed species may be present but are not having a significant impact on the site. Site is not homogenous. There are two distinct communities, one with Cyperus gymnocaulos as an understorey dominant, and the other with lignum as a mid-storey dominant. There is a small transition zone between the two communities. There is evidence of fire on the site, more than 10 years old. Grazing effect is moderate, mainly from kangaroos. Lots of kangaroo dung present. Nearest infrastructure is the access track approximately 15m south west of the SW corner.
-------------- new visit physicalStatusComments end ---------------
Moorook- Middle Site. Plot is a floodout on the broad floodplain. No surface strew much leaf litter with dense ground cover of Senecio. Grazing effect is low- possibly pigs and kangaroos but effect low.  Plot is flat- rising 1 degree north east. Some evidence of fire but at least 5 years possibly more since fire. Minimal impact of introduced plant species- Sonchus oleraceus present.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60339,SAARIV0004,http://linked.data.gov.au/dataset/ausplots/site-saariv0004,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Moorook Game Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,"-------------- new visit physicalStatusComments start --------------
Element is a natural levee. Pattern is a floodplain. No surface strew visible. Lots of leaf litter. Site is gently undulating but there is no discernible slope. The most significant change in site since previous visit may be additional recruitment of Eucalyptus camaldulensis and the increase in height of juveniles (need to compare previous visit). Site has not been burnt since last visit. There is evidence of scarring on one old mature tree, but that is likely to be historic fire impact. Grazing impact is minimal. Kangaroos are present but having little effect. Introduced plant species impact is low, there may be some forbs (check species ID) but these are of low cover extent. Site is in close proximity to Campsite 18 at Moorook, may get foot traffic from campers and other light disturbance. Community is confined to the plot, and is homogenous 75m from the centre. SW corner is into the channel of the river and the NE corner is at the edge of the access track, which is the nearest infrastructure.
-------------- new visit physicalStatusComments end ---------------
Moorook River Plot. Plot is on the floodplain elevated slightly from the main channel of the Murray River. South west corner of the site is just into the channel of the river. Site has been burnt- dead timber and scarring on the trees but longer than 5 years since fire. Campsite to the east as possible ignition source. Grazing effect is minimal- some kangaroos. No surface strew- lots of leaf litter and dense cover of Senecio in the ground layer. Homogeneity- North east corner borders on the track and the south west corner is in the river. Probably the most homogenous site ( at a site level) of the SAARIV plots ( 0001 to 0009)",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60340,SAARIV0005,http://linked.data.gov.au/dataset/ausplots/site-saariv0005,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Moorook Game Reserve,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-comments-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,site notes,http://linked.data.gov.au/def/tern-cv/1a283759-58e3-45bb-ab70-6f0bd82038fc,Moorook wetland substitute plot. Plot is on a floodplain 100m north of main channel of the Murray River. Introduced plant effect is low. Grazing effect low- some kangaroos.  Some evidence of fire ( similar to site SAARIV0005) but at least 5 years likely more since plot was burnt. Homogeneity- south eastern and western edges of plot are close to a track.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_length-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,plot length,http://linked.data.gov.au/def/tern-cv/9f8cc716-bc8c-40c4-be6b-6270813e94f3,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_area-60341,SAARIV0006,http://linked.data.gov.au/dataset/ausplots/site-saariv0006,plot area,http://linked.data.gov.au/def/tern-cv/cc229ff9-8cca-4ddd-8f01-e1e3fb5892af,10000.0,N/A,Square Metre,http://qudt.org/vocab/unit/M2
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_is_permanently_marked-60342,SAARIV0007,http://linked.data.gov.au/dataset/ausplots/site-saariv0007,permanent plot,http://linked.data.gov.au/def/tern-cv/e1021d25-7d76-4faa-bfcc-fb6d225eb3ec,True,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_shape-60342,SAARIV0007,http://linked.data.gov.au/dataset/ausplots/site-saariv0007,plot shape,http://linked.data.gov.au/def/tern-cv/8080742b-6855-4e27-812b-671d4dfe7e0f,square,http://linked.data.gov.au/def/tern-cv/b2e07a7f-942e-44d9-9fd6-f0cee7be103d,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-plot_width-60342,SAARIV0007,http://linked.data.gov.au/dataset/ausplots/site-saariv0007,plot width,http://linked.data.gov.au/def/tern-cv/c230dd97-3af1-43cf-bd27-ffcf4979d3a1,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-property-60342,SAARIV0007,http://linked.data.gov.au/dataset/ausplots/site-saariv0007,location name,http://linked.data.gov.au/def/tern-cv/dbf4aae7-4179-486b-b181-4f7942f657db,Big Toolunka,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/tern_site_location-attr-bioregion_name-60342,SAARIV0007,http://linked.data.gov.au/dataset/ausplots/site-saariv0007,bioregion,http://linked.data.gov.au/def/tern-cv/dbff3449-2ec9-4722-a953-87c78da86f74,Riverina,http://linked.data.gov.au/def/ausplots-cv/0f2c1f84-7724-4783-be40-476e60297e88,N/A,N/A
