attributeId,siteVisitName,siteVisitId,attributeName,attributeConceptId,value,valueId,valueUnit,valueUnitId
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57093,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57093,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,Soil samples were not collected at this visit.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57093,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57093,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,60.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57094,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57094,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track at north east corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57094,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57094,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57094,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57094,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,Soil samples were not collected at this visit.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57094,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57094,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57095,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57095,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,track 15m west of plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57095,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57095,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57095,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57095,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,65.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57096,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57096,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track at north east corner. Another 40m from south east corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57096,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57096,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 300m north west,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57096,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57096,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Note: Most transects were impenetrable and estimates used.
Transect S1 to N1 point 39 to 100 generic record -litter,  duma floraulenta 2m. not walked as vegetation impenetrable but also homogenous.

Transect S2-N2 point 85 to 100 as above

Transect N3-S3 point 67 to 100 as above
direction should be S3 to N3

Transect S4-N4 point 19 to 76 as above

Transect S5-N5 point 33 to 60 as above
direction should be S5 to N5

Transect E5-W5 point 46 to 97 as above

Transect W3-E3 point 57 to 100 as above

Transect W4-E4 point 35 to 85 as above

Transect W1-E1 point 87 to 100 as above",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57096,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57096,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57097,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57097,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57097,20150814,http://linked.data.gov.au/dataset/ausplots/sv-57097,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,130.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57098,20140419,http://linked.data.gov.au/dataset/ausplots/sv-57098,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57098,20140419,http://linked.data.gov.au/dataset/ausplots/sv-57098,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north,not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57098,20140419,http://linked.data.gov.au/dataset/ausplots/sv-57098,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,600.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57099,20140421,http://linked.data.gov.au/dataset/ausplots/sv-57099,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track on south east corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57099,20140421,http://linked.data.gov.au/dataset/ausplots/sv-57099,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57099,20140421,http://linked.data.gov.au/dataset/ausplots/sv-57099,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57099,20140421,http://linked.data.gov.au/dataset/ausplots/sv-57099,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57100,20140422,http://linked.data.gov.au/dataset/ausplots/sv-57100,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track 10m south,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57100,20140422,http://linked.data.gov.au/dataset/ausplots/sv-57100,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57100,20140422,http://linked.data.gov.au/dataset/ausplots/sv-57100,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.
",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57100,20140422,http://linked.data.gov.au/dataset/ausplots/sv-57100,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,60.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57101,20140602,http://linked.data.gov.au/dataset/ausplots/sv-57101,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,"Track 20m north, main sealed road 80m south west",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57101,20140602,http://linked.data.gov.au/dataset/ausplots/sv-57101,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 50m south, 20m north, 40m west, >300m east",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57101,20140602,http://linked.data.gov.au/dataset/ausplots/sv-57101,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA.
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57101,20140602,http://linked.data.gov.au/dataset/ausplots/sv-57101,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,70.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57102,20140604,http://linked.data.gov.au/dataset/ausplots/sv-57102,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track north east 20m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57102,20140604,http://linked.data.gov.au/dataset/ausplots/sv-57102,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 20m east, 100m north",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57102,20140604,http://linked.data.gov.au/dataset/ausplots/sv-57102,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57102,20140604,http://linked.data.gov.au/dataset/ausplots/sv-57102,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,70.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57104,20130205,http://linked.data.gov.au/dataset/ausplots/sv-57104,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57104,20130205,http://linked.data.gov.au/dataset/ausplots/sv-57104,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Plot in exclosure- not aligned to grid.

change direction of transect w4 to e4
Soil samples lodged at the TERN facility at The University of Adelaide, South Australia
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57104,20130205,http://linked.data.gov.au/dataset/ausplots/sv-57104,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57105,20131206,http://linked.data.gov.au/dataset/ausplots/sv-57105,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,fenced site NSABHC0015 90m west,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57105,20131206,http://linked.data.gov.au/dataset/ausplots/sv-57105,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 250m south and east,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57105,20131206,http://linked.data.gov.au/dataset/ausplots/sv-57105,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide,SA.
The SW corner coordinates are derived from the soil site sheet. Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57105,20131206,http://linked.data.gov.au/dataset/ausplots/sv-57105,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,140.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57106,20130207,http://linked.data.gov.au/dataset/ausplots/sv-57106,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Sealed road 100m east,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57106,20130207,http://linked.data.gov.au/dataset/ausplots/sv-57106,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 40m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57106,20130207,http://linked.data.gov.au/dataset/ausplots/sv-57106,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, The University of Adelaide, SA.
The SW corner coordinates are derived from the soil site sheet. Plot aligned to magnetic north, not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57106,20130207,http://linked.data.gov.au/dataset/ausplots/sv-57106,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,150.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57599,20130314,http://linked.data.gov.au/dataset/ausplots/sv-57599,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track on north east corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57599,20130314,http://linked.data.gov.au/dataset/ausplots/sv-57599,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57599,20130314,http://linked.data.gov.au/dataset/ausplots/sv-57599,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Soil samples lodged at the TERN Facility, University of Adelaide, SA
The SW corner coordinates are derived from the soil site sheet. A full grid of coordinates has not been created.Plot aligned to magnetic north , not the grid.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57599,20130314,http://linked.data.gov.au/dataset/ausplots/sv-57599,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57600,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57600,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,"Road curves around western half of plot- 30m north, 50m west, 5m south west corner",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57600,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57600,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57600,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57600,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,"Site too rocky for soil pit, soil subsite and Metagenomic collection.",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57600,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57600,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,80.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57601,20150830,http://linked.data.gov.au/dataset/ausplots/sv-57601,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track at north west corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57601,20150830,http://linked.data.gov.au/dataset/ausplots/sv-57601,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 50m,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-visit_notes-57601,20150830,http://linked.data.gov.au/dataset/ausplots/sv-57601,visit notes,http://linked.data.gov.au/def/tern-cv/c5b8b894-b5ee-49bf-be93-52491afe73a9,Too rocky to collect soil subsite samples.Metagenomics collected.,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57601,20150830,http://linked.data.gov.au/dataset/ausplots/sv-57601,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57602,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57602,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Road at south border,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57602,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57602,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 250m north and south,",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57602,20150901,http://linked.data.gov.au/dataset/ausplots/sv-57602,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57603,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57603,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track/fence line along east border. Road at 40m south,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57603,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57603,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57603,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57603,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,50.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57604,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57604,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track at south east corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57604,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57604,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community confined to plot,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57604,20150428,http://linked.data.gov.au/dataset/ausplots/sv-57604,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,75.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57605,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57605,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track 15m south west corner,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57605,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57605,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 150m north, 80m east, 100m south and west",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57605,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57605,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,90.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57606,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57606,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track 20m east,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57606,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57606,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"Community extends 100m north, east, west",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57606,20150902,http://linked.data.gov.au/dataset/ausplots/sv-57606,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,70.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57607,20150903,http://linked.data.gov.au/dataset/ausplots/sv-57607,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Road 30m east,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57607,20150903,http://linked.data.gov.au/dataset/ausplots/sv-57607,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,Community extends 50m north and east. 100m south and west,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57607,20150903,http://linked.data.gov.au/dataset/ausplots/sv-57607,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,80.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57608,20150904,http://linked.data.gov.au/dataset/ausplots/sv-57608,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Road 30m east80,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57608,20150904,http://linked.data.gov.au/dataset/ausplots/sv-57608,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,community extends 250m west,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57608,20150904,http://linked.data.gov.au/dataset/ausplots/sv-57608,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,100.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_infrastructure-57609,20150905,http://linked.data.gov.au/dataset/ausplots/sv-57609,comment on distance to infrastructure,http://linked.data.gov.au/def/tern-cv/e5953626-5c62-4baa-b8e5-36a7e6660611,Track 40m south,N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57609,20150905,http://linked.data.gov.au/dataset/ausplots/sv-57609,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,"community extends 100m north, 300m east and west",N/A,N/A,N/A
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-distance_to_nearest_infrastructure-57609,20150905,http://linked.data.gov.au/dataset/ausplots/sv-57609,distance to nearest human infrastructure,http://linked.data.gov.au/def/tern-cv/e926b2ca-2688-486c-aa28-435f91c3c110,90.0,N/A,Metre,http://qudt.org/vocab/unit/M
http://linked.data.gov.au/dataset/ausplots/site_location_visit-attr-comment_on_distance_to_community-57610,20150905,http://linked.data.gov.au/dataset/ausplots/sv-57610,comment on community extent,http://linked.data.gov.au/def/tern-cv/335a84cd-01af-49cb-8532-acf71dc1d980,community confined to plot,N/A,N/A,N/A
