dataset,datasetId,siteName,siteId,siteType,siteTypeId,dateCommissioned,description,dimension,polygonWkt,pointWkt,latitude,longitude,altitude,pointPositionWithinPlot,pointPositionWithinPlotId
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0016,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-12-06,"Mundi- Mundi Station, 5.7 km north north east of homestead. 16.2km north west of Silverton.",N/A,"POLYGON((141.0614425 -31.83403472, 141.06156861 -31.83314139, 141.06265722 -31.83325833, 141.06255222 -31.83416944, 141.0614425 -31.83403472))",POINT(141.0614425 -31.83403472),-31.834030,141.061400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0017,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-02-07,"Peak Hill Station, 3.5km south west of Umberumberka Reservoir. 5.5km north west of Silverton",N/A,"POLYGON((141.19262889 -31.84330972, 141.19275389 -31.84241611, 141.19384278 -31.84253194, 141.19373889 -31.84344333, 141.19262889 -31.84330972))",POINT(141.19262889 -31.84330972),-31.843310,141.192600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0020,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0020,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2013-03-15,"Sunnydale station, 9.2km north east of Homestead.  33km south south east of Broken Hill",N/A,N/A,POINT(141.500681 -32.264805),-32.264810,141.500700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0006,http://linked.data.gov.au/dataset/ausplots/site-waapil0006,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-01,"Millstream Chichester National Park, 3.3km north west of Ranger Station. 94.3km south south east of Karratha",N/A,"POLYGON((117.05909722 -21.56424444, 117.05909722 -21.56334444, 117.06006111 -21.56334167, 117.06006944 -21.56425278, 117.05909722 -21.56424444))",POINT(117.05909722 -21.56424444),-21.564240,117.059100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0003,http://linked.data.gov.au/dataset/ausplots/site-waapil0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-08-30,Millstream Chichester National Park. 200m east of summit ( twin ) tanks. 21.5km SW of Mt Leal. 76km east north east of Pannawonica,N/A,"POLYGON((117.05700556 -21.54110278, 117.05700556 -21.5402, 117.05797222 -21.54019722, 117.05796944 -21.54110278, 117.05700556 -21.54110278))",POINT(117.05700556 -21.54110278),-21.541100,117.057000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0007,http://linked.data.gov.au/dataset/ausplots/site-waapil0007,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-01,"Adjacent Millstream National Park. West side of road. 18.9km west of junction with main Millstream Chichester National Park entry road on Millstream- Pannawonica road. 10.6km nnw of Mt Flora, 66.6 km ESE of Pannawonica",N/A,"POLYGON((116.97399167 -21.67714167, 116.97399167 -21.67623611, 116.97495833 -21.67623611, 116.97495833 -21.67714722, 116.97399167 -21.67714167))",POINT(116.97399167 -21.67714167),-21.677140,116.974000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASRIV0001,http://linked.data.gov.au/dataset/ausplots/site-sasriv0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-04-28,"Calperum, as previous",N/A,"POLYGON((140.75597222 -34.03782778, 140.75596667 -34.03692778, 140.75705278 -34.036925, 140.75705278 -34.03782778, 140.75597222 -34.03782778))",POINT(140.75597222 -34.03782778),-34.037830,140.756000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SASRIV0002,http://linked.data.gov.au/dataset/ausplots/site-sasriv0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-04-28,Calperum Station. 6.3 km east of Homestead. 15km north north east of Renmark,N/A,"POLYGON((140.78063333 -34.04282778, 140.78063333 -34.04192222, 140.781725 -34.041925, 140.781725 -34.04282222, 140.78063333 -34.04282778))",POINT(140.78063333 -34.04282778),-34.042830,140.780600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0008,http://linked.data.gov.au/dataset/ausplots/site-waapil0008,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-02,"Coolawanyah Station, 11.4 of Tambrey Station hms ruins, 3.4km ENE of Saddle Hill, 91.5km NW of Wittenoom",N/A,"POLYGON((117.70472778 -21.66288333, 117.70472778 -21.66198056, 117.70569444 -21.66198056, 117.70569444 -21.66288056, 117.70472778 -21.66288333))",POINT(117.70472778 -21.66288333),-21.662880,117.704700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0009,http://linked.data.gov.au/dataset/ausplots/site-waapil0009,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-02,Coolawanyah station. 1.7 km north north west of forest well. 8.1km south south east of homestead. 91km north of Tom Price,N/A,"POLYGON((117.82440556 -21.87279722, 117.82440833 -21.87188889, 117.82537778 -21.87189167, 117.82537222 -21.87279722, 117.82440556 -21.87279722))",POINT(117.82440556 -21.87279722),-21.872800,117.824400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0010,http://linked.data.gov.au/dataset/ausplots/site-waapil0010,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-03,Mt Florence Station. 14.2km south east of homestead. 56km north west of Wittenoom,N/A,"POLYGON((117.97935 -21.85703333, 117.97934444 -21.85613889, 117.98031944 -21.85613333, 117.98030833 -21.857025, 117.97935 -21.85703333))",POINT(117.97935 -21.85703333),-21.857030,117.979300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0011,http://linked.data.gov.au/dataset/ausplots/site-waapil0011,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-04,"Mt Florence Station, 18km SE of homestead. West side of Road, 700m south of Hooley Creek crossing on Munjina- Roebourne Road. 52km NW of Wittenoom",N/A,"POLYGON((117.99928611 -21.891925, 117.99928333 -21.891025, 118.00025278 -21.89102222, 118.00025278 -21.891925, 117.99928611 -21.891925))",POINT(117.99928611 -21.891925),-21.891930,117.999300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0012,http://linked.data.gov.au/dataset/ausplots/site-waapil0012,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-05,Karajini NP. As previous.,N/A,"POLYGON((118.31430278 -22.62085833, 118.31430556 -22.61995278, 118.31526944 -22.61995833, 118.31527778 -22.62085833, 118.31430278 -22.62085833))",POINT(118.31430278 -22.62085833),-22.620860,118.314300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0013,http://linked.data.gov.au/dataset/ausplots/site-waapil0013,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-05,Karajjni NP. As previous.,N/A,"POLYGON((118.29393611 -22.61085556, 118.29393611 -22.60995556, 118.29490278 -22.60995, 118.29491389 -22.61085556, 118.29393611 -22.61085556))",POINT(118.29393611 -22.61085556),-22.610860,118.293900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0014,http://linked.data.gov.au/dataset/ausplots/site-waapil0014,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-06,Karijini National Park. 69km from Wittenoom.,N/A,"POLYGON((118.22485482 -22.63589903, 118.22486111 -22.63497222, 118.22583056 -22.634975, 118.22583333 -22.63587778, 118.22485482 -22.63589903))",POINT(118.22485482 -22.63589903),-22.635900,118.224900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0015,http://linked.data.gov.au/dataset/ausplots/site-waapil0015,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-06,Hamersley Station. 45.4km south east of homestead. 18km north east of Tom Price,N/A,"POLYGON((117.93565 -22.60927778, 117.93564722 -22.60837222, 117.93662222 -22.60837222, 117.93662222 -22.60927778, 117.93565 -22.60927778))",POINT(117.93565 -22.60927778),-22.609280,117.935700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0019,http://linked.data.gov.au/dataset/ausplots/site-waapil0019,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-09,"Mulga Downs. 4.3km NEof Mulga Downs Outcamp.
",N/A,N/A,POINT(119.01290833 -22.30292222),-22.302920,119.012900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0016,http://linked.data.gov.au/dataset/ausplots/site-waapil0016,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-07,Karijini National Park. 24.5km south west of Ranger Station. 49.5km east south east of Tom Price,N/A,"POLYGON((118.268075 -22.72358889, 118.26807778 -22.7227, 118.26906389 -22.72270278, 118.26905556 -22.72359722, 118.268075 -22.72358889))",POINT(118.268075 -22.72358889),-22.723590,118.268100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0017,http://linked.data.gov.au/dataset/ausplots/site-waapil0017,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-08,Mulga Downs. Wittennoom 38km NE.,N/A,"POLYGON((119.02369167 -22.13387222, 119.02368611 -22.13296667, 119.02465556 -22.13296944, 119.02465833 -22.13386667, 119.02369167 -22.13387222))",POINT(119.02369167 -22.13387222),-22.133870,119.023700,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0018,http://linked.data.gov.au/dataset/ausplots/site-waapil0018,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-09-08,Mulga Downs. 1.3k  ESE of Mulga Downs outcamp.,N/A,"POLYGON((118.98777222 -22.33554167, 118.98777222 -22.33463889, 118.98874444 -22.33463889, 118.98874722 -22.33554167, 118.98777222 -22.33554167))",POINT(118.98777222 -22.33554167),-22.335540,118.987800,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0005,http://linked.data.gov.au/dataset/ausplots/site-waapil0005,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-08-31,"Millstream Chichester National Park. 200m upstream of concrete crossing on water corporation pipeline road over Fortescue river, southern bank. 22.7 km north north east of Mt Flora. 75.4 km east north east of Pannawonica",N/A,"POLYGON((117.05625833 -21.57123889, 117.05624444 -21.57123333, 117.05722778 -21.57128333, 117.057225 -21.57213611, 117.05625833 -21.57123889))",POINT(117.05625833 -21.57123889),-21.571240,117.056300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0001,http://linked.data.gov.au/dataset/ausplots/site-waapil0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-04-28,Karijini NP. Tom Price 52.7km East,N/A,"POLYGON((118.28150278 -22.60081944, 118.28150278 -22.59991667, 118.28247222 -22.599925, 118.28248056 -22.60081111, 118.28150278 -22.60081944))",POINT(118.28150278 -22.60081944),-22.600820,118.281500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0002,http://linked.data.gov.au/dataset/ausplots/site-waapil0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-04-30,"Millstream Chichester National Park, adjacent to Water Corp facility. 97.2km south south east of Karratha",N/A,"POLYGON((117.06635833 -21.59122222, 117.06634722 -21.59031389, 117.06731667 -21.59031389, 117.0673 -21.59121667, 117.06635833 -21.59122222))",POINT(117.06635833 -21.59122222),-21.591220,117.066400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSAMDD0015,http://linked.data.gov.au/dataset/ausplots/site-nsamdd0015,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2014-06-05,Scotia Sanctuary on West Fire Trail about 2kms north of Adams Dam and 135kms northwest of Wentworth.,N/A,"POLYGON((141.09006389 -33.31182222, 141.09006944 -33.31093333, 141.09113333 -33.31091667, 141.09113889 -33.311825, 141.09006389 -33.31182222))",POINT(141.09006389 -33.31182222),-33.311820,141.090100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAEYB0001,http://linked.data.gov.au/dataset/ausplots/site-saaeyb0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-10-12,Goose Island Conservation Park. 1.6 km north of Wardang Island settlement.12km north west of Port Victoria,N/A,"POLYGON((137.36463056 -34.4568, 137.36462778 -34.4559, 137.36571667 -34.45590278, 137.36571389 -34.45680278, 137.36463056 -34.4568))",POINT(137.36463056 -34.4568),-34.456800,137.364600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTNSS0001,http://linked.data.gov.au/dataset/ausplots/site-nstnss0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-11-18,24km east north east of Capertee. 45km north east of Lithgow. April Mills Place.,N/A,"POLYGON((150.22813889 -33.08391389, 150.22813889 -33.08296667, 150.22922222 -33.08299444, 150.22922222 -33.08388889, 150.22813889 -33.08391389))",POINT(150.22813889 -33.08391389),-33.083910,150.228100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0009,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0009,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-11-20,"Mt Banks, Blue Mountains National Park. 11.3km south east of Bell. 15.7km north north east of Katoomba",N/A,"POLYGON((150.36462222 -33.57883056, 150.36463056 -33.57793056, 150.36572222 -33.577925, 150.36570833 -33.57882778, 150.36462222 -33.57883056))",POINT(150.36462222 -33.57883056),-33.578830,150.364600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSTSYB0002,http://linked.data.gov.au/dataset/ausplots/site-nstsyb0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2015-11-12,"Bowen Mountain, Blue Mountains National Park",N/A,"POLYGON((150.62591667 -33.59470556, 150.62588889 -33.59380556, 150.62697222 -33.593825, 150.62697222 -33.59469167, 150.62591667 -33.59470556))",POINT(150.62591667 -33.59470556),-33.594710,150.625900,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0001,http://linked.data.gov.au/dataset/ausplots/site-waages0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-08-30,"Eurardy Reserve. Western boundary.15km west north west of homestead, 41.5km north east of Kalbarri.",N/A,"POLYGON((114.52898056 -27.52381667, 114.52899167 -27.52291944, 114.52999444 -27.52290833, 114.52999444 -27.52381389, 114.52898056 -27.52381667))",POINT(114.52898056 -27.52381667),-27.523820,114.529000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0002,http://linked.data.gov.au/dataset/ausplots/site-waages0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-08-30,"Eurardy Reserve. 9km north west of station homestead, 49km north east of Kalbarri.
",N/A,"POLYGON((114.60826667 -27.50954444, 114.60828056 -27.50863611, 114.60928056 -27.50864722, 114.60927222 -27.50954722, 114.60826667 -27.50954444))",POINT(114.60826667 -27.50954444),-27.509540,114.608300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAGES0003,http://linked.data.gov.au/dataset/ausplots/site-waages0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-08-31,"Eurardy Reserve. 4.7km south east of homestead, 52.3km north east of Kalbarri.",N/A,"POLYGON((114.69215833 -27.60539444, 114.69215833 -27.60449167, 114.69317222 -27.60449167, 114.69316111 -27.60539167, 114.69215833 -27.60539444))",POINT(114.69215833 -27.60539444),-27.605390,114.692200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0028,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0028,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-09-12,Fowler's Gap Research Station. Mallee,N/A,"POLYGON((141.717325 -31.06597778, 141.717325 -31.06508333, 141.71837222 -31.06508056, 141.71837222 -31.06598611, 141.717325 -31.06597778))",POINT(141.717325 -31.06597778),-31.065980,141.717300,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NSABHC0029,http://linked.data.gov.au/dataset/ausplots/site-nsabhc0029,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-09-12,Fowlers Gap Research Station.,N/A,"POLYGON((141.66940278 -31.06216667, 141.66941389 -31.06126667, 141.67045556 -31.06126389, 141.67045833 -31.062175, 141.66940278 -31.06216667))",POINT(141.66940278 -31.06216667),-31.062170,141.669400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAASWA0001,http://linked.data.gov.au/dataset/ausplots/site-waaswa0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-09-02,"Lowlands Conservation Reserve. 1km south south east of Lowlands homestead, 7.4km west north west of Serpentine township.",N/A,"POLYGON((115.90239167 -32.34424722, 115.90238333 -32.34335, 115.90345 -32.34334722, 115.90344167 -32.34426111, 115.90239167 -32.34424722))",POINT(115.90239167 -32.34424722),-32.344250,115.902400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAASWA0002,http://linked.data.gov.au/dataset/ausplots/site-waaswa0002,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-09-03,"Lowlands Nature Reserve. 400m north east of Lowlands homestead, 7.3km north west of Serpentine township.",N/A,"POLYGON((115.90716389 -32.33515556, 115.90717222 -32.33425556, 115.90821667 -32.33426944, 115.90823056 -32.33516389, 115.90716389 -32.33515556))",POINT(115.90716389 -32.33515556),-32.335160,115.907200,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAASWA0003,http://linked.data.gov.au/dataset/ausplots/site-waaswa0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-09-04,"Lowlands Nature Reserve. 1km east south east of Lowlands homestead, 6.7km north west of Serpentine township.",N/A,"POLYGON((115.91356667 -32.33731944, 115.91355 -32.33641667, 115.91460556 -32.33641944, 115.91460556 -32.33735278, 115.91356667 -32.33731944))",POINT(115.91356667 -32.33731944),-32.337320,115.913600,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0020,http://linked.data.gov.au/dataset/ausplots/site-waapil0020,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-07-28,"Millstream Chichester National Park, 5.6km east south east of Ranger Station. 101 km south south east of Karratha",N/A,"POLYGON((117.120475 -21.61443333, 117.12047222 -21.61353056, 117.12144167 -21.61353056, 117.12144444 -21.61443333, 117.120475 -21.61443333))",POINT(117.120475 -21.61443333),-21.614430,117.120500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,SAAFLB0003,http://linked.data.gov.au/dataset/ausplots/site-saaflb0003,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-07-25,"Waite Conservation Reserve, 6.8 km south east of Adelaide CBD",N/A,"POLYGON((138.646998 -34.97365, 138.647024 -34.972749, 138.648118 -34.97277, 138.648093 -34.973671, 138.646998 -34.97365))",POINT(138.646998 -34.97365),-34.973650,138.647000,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0021,http://linked.data.gov.au/dataset/ausplots/site-waapil0021,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-07-28,Millstream-Chichester National Park. 4.9km south east of Ranger Station. 100km south south east of Karratha.,N/A,"POLYGON((117.11613611 -21.60643889, 117.11613611 -21.60553333, 117.11710833 -21.60553333, 117.11710278 -21.60643611, 117.11613611 -21.60643889))",POINT(117.11613611 -21.60643889),-21.606440,117.116100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0022,http://linked.data.gov.au/dataset/ausplots/site-waapil0022,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-07-29,"Millstream-Chichester National Park, 2.8km north east of ranger station. 97km south south east of Karratha.",N/A,"POLYGON((117.09735556 -21.58141944, 117.09736667 -21.5805, 117.09831111 -21.58051111, 117.09832778 -21.58140556, 117.09735556 -21.58141944))",POINT(117.09735556 -21.58141944),-21.581420,117.097400,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,WAAPIL0023,http://linked.data.gov.au/dataset/ausplots/site-waapil0023,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-07-31,As previous,N/A,"POLYGON((118.69549167 -22.255, 118.69549722 -22.25408889, 118.69645833 -22.25409722, 118.69645556 -22.25499444, 118.69549167 -22.255))",POINT(118.69549167 -22.255),-22.255000,118.695500,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
TERN Surveillance Monitoring,http://linked.data.gov.au/dataset/ausplots,NTAPCK0001,http://linked.data.gov.au/dataset/ausplots/site-ntapck0001,site,http://linked.data.gov.au/def/tern-cv/5bf7ae21-a454-440b-bdd7-f2fe982d8de4,2016-05-04,"Kakadu National Park, 338m south east of Bowali visitors centre. 1.4km west of Jabiru",N/A,"POLYGON((132.81810278 -12.67578056, 132.81813889 -12.67488611, 132.819025 -12.67488056, 132.81811111 -12.67578333, 132.81810278 -12.67578056))",POINT(132.81810278 -12.67578056),-12.675780,132.818100,N/A,South West,http://linked.data.gov.au/def/tern-cv/4dd22567-d692-44e7-b29d-b80eaff829dc
